TID,VAR,TRP,VAL
80499611,TC,RM,0
80499611,TC,RS,0
80542311,TC,R,0
80542311,TC,RG,0
80542311,TC,RM,0
80542311,TC,RS,0
80467811,TC,R,0
80467811,TC,RG,0
80467811,TC,RM,0
80467811,TC,RS,0
80480411,TC,R,1
80480411,TC,RG,1
80480411,TC,RM,1
80480411,TC,RS,1
80564111,TC,R,1
80564111,TC,RG,1
80564111,TC,RM,1
80564111,TC,RS,1
80571911,TC,R,0
80571911,TC,RG,0
80571911,TC,RM,0
80571911,TC,RS,0
80591211,TC,R,0
80591211,TC,RG,0
80591211,TC,RM,0
80591211,TC,RS,0
80406811,TC,R,0
80406811,TC,RG,0
80406811,TC,RM,0
80406811,TC,RS,0
80414511,TC,R,0
80414511,TC,RG,0
80414511,TC,RM,0
80414511,TC,RS,0
80000711,TC,R,0
80000711,TC,RG,0
80000711,TC,RM,0
80000711,TC,RS,0
80129711,TC,R,0
80129711,TC,RG,0
80129711,TC,RM,0
80129711,TC,RS,0
80136711,TC,R,1
80136711,TC,RG,1
80136711,TC,RM,1
80136711,TC,RS,1
80254611,TC,R,0
80254611,TC,RG,0
80254611,TC,RM,0
80254611,TC,RS,0
80016011,TC,R,1
80016011,TC,RG,1
80016011,TC,RM,1
80016011,TC,RS,1
80043411,TC,R,0
80043411,TC,RG,0
80043411,TC,RM,0
80043411,TC,RS,0
80073711,TC,R,0
80073711,TC,RG,0
80073711,TC,RM,0
80073711,TC,RS,0
80112511,TC,R,1
80112511,TC,RG,1
80112511,TC,RM,1
80112511,TC,RS,1
80202411,TC,R,0
80202411,TC,RG,0
80202411,TC,RM,0
80202411,TC,RS,0
80462211,TC,R,0
80462211,TC,RG,0
80462211,TC,RM,0
80462211,TC,RS,0
80488911,TC,R,0
80488911,TC,RG,0
80488911,TC,RM,0
80488911,TC,RS,0
80497911,TC,R,1
80497911,TC,RG,1
80497911,TC,RM,1
80497911,TC,RS,1
80576911,TC,R,0
80576911,TC,RG,0
80576911,TC,RM,0
80576911,TC,RS,0
80769611,TC,R,0
80769611,TC,RG,0
80769611,TC,RM,0
80769611,TC,RS,0
80002111,TC,R,0
80002111,TC,RG,0
80002111,TC,RM,0
80002111,TC,RS,0
80003311,TC,R,1
80003311,TC,RG,1
80003311,TC,RM,1
80003311,TC,RS,1
80011211,TC,R,0
80011211,TC,RG,0
80011211,TC,RM,0
80011211,TC,RS,0
80016311,TC,R,0
80016311,TC,RG,0
80016311,TC,RM,0
80016311,TC,RS,0
80026211,TC,R,1
80026211,TC,RG,1
80026211,TC,RM,1
80026211,TC,RS,1
80028111,TC,R,0
80028111,TC,RG,0
80028111,TC,RM,0
80028111,TC,RS,0
80036111,TC,R,0
80036111,TC,RG,0
80036111,TC,RM,0
80036111,TC,RS,0
80060611,TC,R,1
80060611,TC,RG,1
80060611,TC,RM,1
80060611,TC,RS,1
80087911,TC,R,1
80087911,TC,RG,1
80087911,TC,RM,1
80087911,TC,RS,1
80142011,TC,R,0
80142011,TC,RG,0
80142011,TC,RM,0
80142011,TC,RS,0
80151311,TC,R,0
80151311,TC,RG,0
80151311,TC,RM,0
80151311,TC,RS,0
80155911,TC,R,1
80155911,TC,RG,1
80155911,TC,RM,1
80155911,TC,RS,1
80199011,TC,R,1
80199011,TC,RG,1
80199011,TC,RM,1
80199011,TC,RS,1
80240411,TC,R,0
80240411,TC,RG,0
80240411,TC,RM,0
80240411,TC,RS,0
80258611,TC,R,0
80258611,TC,RG,0
80258611,TC,RM,0
80258611,TC,RS,0
80261511,TC,R,0
80261511,TC,RG,0
80261511,TC,RM,0
80261511,TC,RS,0
80345711,TC,R,0
80345711,TC,RG,0
80345711,TC,RM,0
80345711,TC,RS,0
80455911,TC,R,0
80455911,TC,RG,0
80455911,TC,RM,0
80455911,TC,RS,0
80531911,TC,R,1
80531911,TC,RG,1
80531911,TC,RM,1
80531911,TC,RS,1
80578711,TC,R,1
80578711,TC,RG,1
80578711,TC,RM,1
80578711,TC,RS,1
80617611,TC,R,0
80617611,TC,RG,0
80617611,TC,RM,0
80617611,TC,RS,0
80623411,TC,R,0
80623411,TC,RG,0
80623411,TC,RM,0
80623411,TC,RS,0
80657711,TC,R,1
80657711,TC,RG,1
80657711,TC,RM,1
80657711,TC,RS,1
80682811,TC,R,1
80682811,TC,RG,1
80682811,TC,RM,1
80682811,TC,RS,1
80683111,TC,R,0
80683111,TC,RG,0
80683111,TC,RM,0
80683111,TC,RS,0
80719911,TC,R,0
80719911,TC,RG,0
80719911,TC,RM,0
80719911,TC,RS,0
80404411,TC,R,0
80404411,TC,RG,0
80404411,TC,RM,0
80404411,TC,RS,0
80105811,TC,R,0
80105811,TC,RG,0
80105811,TC,RM,0
80105811,TC,RS,0
80503211,TC,R,0
80503211,TC,RG,0
80503211,TC,RM,0
80503211,TC,RS,0
80261811,TC,R,0
80261811,TC,RG,0
80261811,TC,RM,0
80261811,TC,RS,0
80503511,TC,R,1
80503511,TC,RG,1
80503511,TC,RM,1
80503511,TC,RS,1
80683911,TC,R,0
